epoch,loss_d,loss_y,step,train_loss,val_acc,val_loss
0,3.141071081161499,0.6982088685035706,0,1.0123159885406494,,
0,3.1135878562927246,0.8264874219894409,1,1.1378462314605713,,
0,3.092169761657715,0.7810519337654114,2,1.090268850326538,,
0,3.0398106575012207,0.7191105484962463,3,1.0230915546417236,,
0,3.0128884315490723,0.6667912006378174,4,0.9680800437927246,,
0,2.955881357192993,0.8151871562004089,5,1.1107752323150635,,
0,,,5,,0.5299145579338074,1.5528841018676758
1,2.905980110168457,0.6308021545410156,6,0.9214001893997192,,
1,2.854872703552246,0.6259559392929077,7,0.9114432334899902,,
1,2.8539178371429443,0.6154468655586243,8,0.9008386135101318,,
1,2.8031234741210938,0.6200776100158691,9,0.9003899693489075,,
1,2.7806694507598877,0.599513590335846,10,0.8775805234909058,,
1,2.683220386505127,0.6608821153640747,11,0.9292041659355164,,
1,,,11,,0.5726495981216431,1.7885518074035645
2,2.707883358001709,0.6067136526107788,12,0.8775019645690918,,
2,2.623432159423828,0.5658547282218933,13,0.8281979560852051,,
2,2.594280958175659,0.6225836277008057,14,0.8820117712020874,,
2,2.5845985412597656,0.5900675654411316,15,0.8485274314880371,,
2,2.519638776779175,0.5801345109939575,16,0.8320983648300171,,
2,2.6607866287231445,0.5397897958755493,17,0.8058685064315796,,
2,,,17,,0.5555555820465088,3.9713680744171143
3,2.510056257247925,0.5126031637191772,18,0.7636088132858276,,
3,2.4055845737457275,0.5585437417030334,19,0.7991021871566772,,
3,2.4948394298553467,0.5229064226150513,20,0.7723903656005859,,
3,2.3951377868652344,0.521195650100708,21,0.7607094049453735,,
3,2.475851058959961,0.5399196743965149,22,0.7875047922134399,,
3,2.302551031112671,0.5534071326255798,23,0.7836622595787048,,
3,,,23,,0.5811966061592102,4.861374855041504
4,2.299037218093872,0.5017811059951782,24,0.7316848039627075,,
4,2.3827872276306152,0.48317617177963257,25,0.721454918384552,,
4,2.4511730670928955,0.48806318640708923,26,0.7331805229187012,,
4,2.1670656204223633,0.4282964766025543,27,0.6450030207633972,,
4,2.315880537033081,0.5593967437744141,28,0.7909848093986511,,
4,2.4166617393493652,0.5205067992210388,29,0.7621729969978333,,
4,,,29,,0.5897436141967773,5.123570919036865
5,2.2350165843963623,0.4322263300418854,30,0.6557279825210571,,
5,2.1682095527648926,0.49562200903892517,31,0.7124429941177368,,
5,2.27321195602417,0.4312346577644348,32,0.6585558652877808,,
5,2.159978151321411,0.4000025689601898,33,0.6160004138946533,,
5,2.3978893756866455,0.44506633281707764,34,0.6848552823066711,,
5,2.2552666664123535,0.49107447266578674,35,0.7166011333465576,,
5,,,35,,0.5982906222343445,7.7880024909973145
6,2.239283561706543,0.4491279125213623,36,0.6730562448501587,,
6,2.260343313217163,0.419020414352417,37,0.6450547575950623,,
6,2.2292115688323975,0.3995147943496704,38,0.6224359273910522,,
6,2.0946459770202637,0.39389315247535706,39,0.60335773229599,,
6,2.1652278900146484,0.3912438154220581,40,0.6077666282653809,,
6,2.330568313598633,0.44632193446159363,41,0.6793787479400635,,
6,,,41,,0.5811966061592102,7.799615859985352
7,2.1054792404174805,0.3575650155544281,42,0.5681129693984985,,
7,2.2823941707611084,0.31855079531669617,43,0.5467902421951294,,
7,2.2045321464538574,0.3547326922416687,44,0.5751858949661255,,
7,2.215407371520996,0.3633314371109009,45,0.5848721861839294,,
7,2.047492504119873,0.37474820017814636,46,0.5794974565505981,,
7,2.3393235206604004,0.4568617343902588,47,0.6907941102981567,,
7,,,47,,0.5384615659713745,8.80493450164795
8,2.1059327125549316,0.34304893016815186,48,0.553642213344574,,
8,2.3577382564544678,0.24238134920597076,49,0.4781551957130432,,
8,2.1323580741882324,0.3271409571170807,50,0.5403767824172974,,
8,2.143798828125,0.3189903795719147,51,0.5333702564239502,,
8,2.198486328125,0.3700997531414032,52,0.5899484157562256,,
8,2.1062350273132324,0.3514019250869751,53,0.5620254278182983,,
8,,,53,,0.5897436141967773,8.470611572265625
9,2.15368390083313,0.2910093069076538,54,0.5063776969909668,,
9,2.0791871547698975,0.29063236713409424,55,0.49855107069015503,,
9,2.0877037048339844,0.3066289722919464,56,0.5153993368148804,,
9,2.316537618637085,0.375355988740921,57,0.607009768486023,,
9,2.326864004135132,0.3052109479904175,58,0.5378973484039307,,
9,2.2430579662323,0.26535603404045105,59,0.4896618127822876,,
9,,,59,,0.5384615659713745,11.52993392944336
10,2.2675421237945557,0.2955781817436218,60,0.5223324298858643,,
10,2.1787667274475098,0.28820496797561646,61,0.5060816407203674,,
10,2.1406633853912354,0.28178051114082336,62,0.49584686756134033,,
10,2.281296968460083,0.28233182430267334,63,0.5104615092277527,,
10,2.2816615104675293,0.3243533968925476,64,0.5525195598602295,,
10,2.223658800125122,0.38766753673553467,65,0.610033392906189,,
10,,,65,,0.5811966061592102,13.840264320373535
11,2.1853857040405273,0.21879757940769196,66,0.43733614683151245,,
11,2.2429358959198,0.25446316599845886,67,0.47875675559043884,,
11,2.3002657890319824,0.3143787384033203,68,0.5444053411483765,,
11,2.3125600814819336,0.3049589693546295,69,0.5362149477005005,,
11,2.253673791885376,0.33392006158828735,70,0.559287428855896,,
11,2.1929423809051514,0.25804978609085083,71,0.4773440361022949,,
11,,,71,,0.5897436141967773,12.957257270812988
12,2.2617745399475098,0.22484472393989563,72,0.4510221779346466,,
12,2.3065340518951416,0.2702771723270416,73,0.5009305477142334,,
