epoch,loss_d,loss_y,step,train_loss,val_acc,val_loss
0,3.2821407318115234,0.7258108854293823,0,1.0540249347686768,,
0,3.196406364440918,0.6871038675308228,1,1.0067445039749146,,
0,3.137197256088257,0.5385740399360657,2,0.8522937297821045,,
0,3.047910451889038,0.4409013092517853,3,0.7456923723220825,,
0,3.0446665287017822,0.431451678276062,4,0.7359183430671692,,
0,,,4,,0.6041666865348816,0.6342043280601501
1,2.8966493606567383,0.3561740219593048,5,0.6458389759063721,,
1,2.87241530418396,0.3438399136066437,6,0.6310814619064331,,
1,2.802340269088745,0.31774359941482544,7,0.5979776382446289,,
1,2.803968667984009,0.2554839253425598,8,0.5358808040618896,,
1,2.708686351776123,0.30088940262794495,9,0.5717580318450928,,
1,,,9,,0.609375,0.7336984276771545
2,2.706451177597046,0.2380293309688568,10,0.5086744427680969,,
2,2.6002063751220703,0.19427397847175598,11,0.4542946219444275,,
2,2.569831132888794,0.2602648437023163,12,0.5172479748725891,,
2,2.5260791778564453,0.2776859998703003,13,0.5302939414978027,,
2,2.422269105911255,0.24034415185451508,14,0.4825710654258728,,
2,,,14,,0.609375,0.9085838198661804
3,2.427677869796753,0.17995424568653107,15,0.4227220416069031,,
3,2.4548051357269287,0.17569756507873535,16,0.42117810249328613,,
3,2.271549701690674,0.12267427891492844,17,0.3498292565345764,,
3,2.3497419357299805,0.16279689967632294,18,0.39777109026908875,,
3,2.2571909427642822,0.20002835988998413,19,0.42574745416641235,,
3,,,19,,0.6197916865348816,1.0728451013565063
4,2.2941396236419678,0.09850479662418365,20,0.32791876792907715,,
4,2.188209295272827,0.1604015827178955,21,0.3792225122451782,,
4,2.12758207321167,0.1671043485403061,22,0.37986254692077637,,
4,2.1840574741363525,0.12575897574424744,23,0.34416472911834717,,
4,2.175732135772705,0.11569312959909439,24,0.33326634764671326,,
4,,,24,,0.6302083134651184,1.1952797174453735
5,2.1261346340179443,0.08518464863300323,25,0.2977980971336365,,
5,2.161644458770752,0.09868504106998444,26,0.31484949588775635,,
5,2.1407570838928223,0.0871940478682518,27,0.3012697696685791,,
5,2.1368329524993896,0.07122264057397842,28,0.28490594029426575,,
5,2.1028099060058594,0.10491225123405457,29,0.315193235874176,,
5,,,29,,0.6197916865348816,1.4349050521850586
6,2.1400434970855713,0.059225864708423615,30,0.2732302248477936,,
6,2.109819173812866,0.08430080860853195,31,0.2952827215194702,,
6,2.195620059967041,0.08521656692028046,32,0.3047785758972168,,
6,2.169893503189087,0.051753394305706024,33,0.26874274015426636,,
6,2.2515599727630615,0.052151892334222794,34,0.2773078978061676,,
6,,,34,,0.625,1.6571460962295532
7,2.245854377746582,0.06454552710056305,35,0.2891309857368469,,
