epoch,loss_d,loss_y,step,train_loss,val_acc,val_loss
0,3.2629590034484863,0.7511196136474609,0,4.014078617095947,,
0,3.2727210521698,0.19279605150222778,1,3.465517044067383,,
0,3.297858715057373,0.07659417390823364,2,3.374452829360962,,
0,3.3184568881988525,0.22639819979667664,3,3.5448551177978516,,
0,3.3602426052093506,0.2825579345226288,4,3.6428005695343018,,
0,3.3674840927124023,0.12736302614212036,5,3.494847059249878,,
0,3.3294098377227783,0.10131952911615372,6,3.430729389190674,,
0,,,6,,0.96875,0.16139452159404755
1,3.3154168128967285,0.07026641070842743,7,3.385683298110962,,
1,3.33353328704834,0.10227862000465393,8,3.435811996459961,,
1,3.3607635498046875,0.1471175253391266,9,3.5078811645507812,,
1,3.361337661743164,0.09044699370861053,10,3.451784610748291,,
1,3.3650407791137695,0.09252291172742844,11,3.457563638687134,,
1,3.3359785079956055,0.12016279995441437,12,3.456141233444214,,
1,3.368401050567627,0.027995169162750244,13,3.3963961601257324,,
1,,,13,,0.96875,0.12627431750297546
2,3.340142250061035,0.06193475425243378,14,3.4020769596099854,,
2,3.340254068374634,0.0468529537320137,15,3.3871071338653564,,
2,3.340801239013672,0.08201910555362701,16,3.4228203296661377,,
2,3.333606481552124,0.0321936160326004,17,3.365800142288208,,
2,3.3164448738098145,0.06799189746379852,18,3.384436845779419,,
2,3.347914695739746,0.028463974595069885,19,3.3763787746429443,,
2,3.355490207672119,0.08634047210216522,20,3.441830635070801,,
2,,,20,,0.96875,0.09728847444057465
3,3.3571574687957764,0.04827341437339783,21,3.405430793762207,,
3,3.350935459136963,0.061089448630809784,22,3.412024974822998,,
3,3.3420464992523193,0.030351582914590836,23,3.3723981380462646,,
3,3.3571560382843018,0.031098075211048126,24,3.388254165649414,,
3,3.3606934547424316,0.02735075354576111,25,3.3880441188812256,,
3,3.359509229660034,0.03652673214673996,26,3.39603590965271,,
3,3.392108678817749,0.026735588908195496,27,3.418844223022461,,
3,,,27,,0.96875,0.06155197322368622
4,3.318449020385742,0.019097309559583664,28,3.3375463485717773,,
4,3.3334598541259766,0.03285793215036392,29,3.3663177490234375,,
4,3.347104549407959,0.023531801998615265,30,3.370636463165283,,
4,3.3548712730407715,0.039139069616794586,31,3.394010305404663,,
4,3.343855381011963,0.03903806954622269,32,3.3828935623168945,,
4,3.3702127933502197,0.02243432216346264,33,3.3926470279693604,,
4,3.386690139770508,0.013919374905526638,34,3.4006094932556152,,
4,,,34,,0.9723557829856873,0.051658764481544495
5,3.342778444290161,0.03003678284585476,35,3.3728151321411133,,
5,3.3348617553710938,0.02312699891626835,36,3.3579888343811035,,
5,3.3817062377929688,0.02758464217185974,37,3.4092907905578613,,
5,3.345027446746826,0.029077889397740364,38,3.374105453491211,,
5,3.3328678607940674,0.026292311027646065,39,3.3591601848602295,,
5,3.3467154502868652,0.03199386969208717,40,3.378709316253662,,
5,3.358327627182007,0.03223792091012001,41,3.3905656337738037,,
5,,,41,,0.9867788553237915,0.04536743462085724
6,3.3392438888549805,0.018628964200615883,42,3.35787296295166,,
6,3.3742520809173584,0.022675031796097755,43,3.3969271183013916,,
6,3.328558921813965,0.0427832156419754,44,3.371342182159424,,
6,3.3416900634765625,0.03554876521229744,45,3.3772387504577637,,
6,3.346811532974243,0.027258653193712234,46,3.374070167541504,,
6,3.3436546325683594,0.02310820296406746,47,3.36676287651062,,
6,3.3433847427368164,0.025820985436439514,48,3.3692057132720947,,
6,,,48,,0.9987980723381042,0.043808043003082275
7,3.3301937580108643,0.024622492492198944,49,3.354816198348999,,
7,3.329320192337036,0.03093818947672844,50,3.3602583408355713,,
7,3.3537187576293945,0.041578494012355804,51,3.3952972888946533,,
7,3.3584794998168945,0.029662372544407845,52,3.3881418704986572,,
7,3.3508694171905518,0.039566412568092346,53,3.3904359340667725,,
7,3.327430486679077,0.014844166114926338,54,3.3422746658325195,,
7,3.348050594329834,0.019520344212651253,55,3.3675708770751953,,
7,,,55,,0.9867788553237915,0.0308203287422657
8,3.3299198150634766,0.018496528267860413,56,3.348416328430176,,
8,3.320643424987793,0.016160041093826294,57,3.336803436279297,,
8,3.331305742263794,0.023645468056201935,58,3.3549511432647705,,
8,3.332709550857544,0.03718741610646248,59,3.36989688873291,,
8,3.3706881999969482,0.021621135994791985,60,3.3923094272613525,,
8,3.349853992462158,0.019854526966810226,61,3.36970853805542,,
8,3.373793125152588,0.013661173172295094,62,3.3874542713165283,,
8,,,62,,0.9939903616905212,0.022950218990445137
9,3.3282723426818848,0.017917178571224213,63,3.346189498901367,,
9,3.3540170192718506,0.023113440722227097,64,3.3771305084228516,,
9,3.3055782318115234,0.0581541545689106,65,3.36373233795166,,
9,3.3243656158447266,0.013614242896437645,66,3.337979793548584,,
9,3.3364174365997314,0.008828259073197842,67,3.345245599746704,,
