epoch,loss_d,loss_y,step,train_loss,val_acc,val_loss
0,3.1072139739990234,0.7025473117828369,0,1.0132687091827393,,
0,3.044123411178589,0.894392728805542,1,1.1988050937652588,,
0,3.0045766830444336,0.8405225276947021,2,1.1409802436828613,,
0,2.9712271690368652,0.724526047706604,3,1.0216487646102905,,
0,2.9318652153015137,0.8162777423858643,4,1.1094642877578735,,
0,2.9160313606262207,0.7307047843933105,5,1.0223078727722168,,
0,2.8959999084472656,0.709326982498169,6,0.9989269971847534,,
0,2.8497486114501953,0.7586705088615417,7,1.0436453819274902,,
0,2.8154232501983643,0.7319257259368896,8,1.0134680271148682,,
0,2.837905168533325,0.6898028254508972,9,0.9735933542251587,,
0,2.745516777038574,0.6867251396179199,10,0.9612768292427063,,
0,2.70574951171875,0.677794337272644,11,0.9483692646026611,,
0,2.6140682697296143,0.7182806730270386,12,0.979687511920929,,
0,2.6620771884918213,0.7061159610748291,13,0.9723236560821533,,
0,2.6775708198547363,0.6889948844909668,14,0.9567519426345825,,
0,2.5737476348876953,0.6990935802459717,15,0.9564683437347412,,
0,,,15,,0.5564516186714172,1.9725773334503174
1,2.513262987136841,0.6357202529907227,16,0.8870465755462646,,
1,2.5647449493408203,0.599268913269043,17,0.855743408203125,,
1,2.5247528553009033,0.5976061820983887,18,0.8500814437866211,,
1,2.4123454093933105,0.710019052028656,19,0.9512535929679871,,
1,2.3521475791931152,0.5862329602241516,20,0.8214477300643921,,
1,2.5040535926818848,0.6685469746589661,21,0.9189523458480835,,
1,2.4758715629577637,0.6678553819656372,22,0.9154425263404846,,
1,2.387507438659668,0.6486524939537048,23,0.8874032497406006,,
1,2.3943636417388916,0.6783349514007568,24,0.9177713394165039,,
1,2.3144333362579346,0.6428062915802002,25,0.8742496371269226,,
1,2.3621253967285156,0.6624323725700378,26,0.8986449241638184,,
1,2.3475840091705322,0.6293888092041016,27,0.8641471862792969,,
1,2.331033706665039,0.6192334890365601,28,0.8523368835449219,,
1,2.2411224842071533,0.6537936329841614,29,0.8779059052467346,,
1,2.3226566314697266,0.633933961391449,30,0.8661996126174927,,
1,2.334139585494995,0.6374003291130066,31,0.870814323425293,,
1,,,31,,0.5887096524238586,3.012671947479248
2,2.243587017059326,0.6540326476097107,32,0.8783913850784302,,
2,2.130551338195801,0.6372796893119812,33,0.8503348231315613,,
2,2.192289113998413,0.5577462315559387,34,0.776975154876709,,
2,2.1308670043945312,0.6077027916908264,35,0.8207895159721375,,
2,2.2646100521087646,0.6183285117149353,36,0.8447895050048828,,
2,2.2709133625030518,0.5982221961021423,37,0.8253135681152344,,
2,2.2868096828460693,0.6393458843231201,38,0.868026852607727,,
2,2.1847896575927734,0.6737678050994873,39,0.8922467827796936,,
2,2.1365602016448975,0.5914804339408875,40,0.8051364421844482,,
2,2.237912654876709,0.5619702339172363,41,0.7857614755630493,,
2,2.1234097480773926,0.616372287273407,42,0.8287132978439331,,
2,2.1908822059631348,0.6129826903343201,43,0.8320709466934204,,
2,2.2077889442443848,0.5985897183418274,44,0.8193686008453369,,
2,2.13611102104187,0.608205258846283,45,0.8218163847923279,,
2,2.1009438037872314,0.6393484473228455,46,0.8494428396224976,,
2,2.1048691272735596,0.5917683243751526,47,0.8022552728652954,,
2,,,47,,0.5672042965888977,6.996594429016113
3,2.251931667327881,0.5878309607505798,48,0.8130241632461548,,
3,2.1666908264160156,0.5794404745101929,49,0.7961095571517944,,
3,2.1098601818084717,0.5817585587501526,50,0.7927445769309998,,
3,1.9799662828445435,0.533765971660614,51,0.7317625880241394,,
3,2.023707866668701,0.5941378474235535,52,0.7965086698532104,,
3,1.9819395542144775,0.5885277986526489,53,0.7867217659950256,,
3,2.0012643337249756,0.6121199131011963,54,0.8122463226318359,,
3,2.059197425842285,0.5636378526687622,55,0.7695575952529907,,
3,2.181716203689575,0.5630265474319458,56,0.7811981439590454,,
3,2.0834498405456543,0.5802286863327026,57,0.788573682308197,,
3,2.0484938621520996,0.5495376586914062,58,0.7543870210647583,,
